,bib,id,name,q_rank,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed,q_speed,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
72,129,1129,MARRY Kevin,71,48.047,86.288,127.596,174.58,207.27,116,43,Finished,10009896711,,,,,,,,,,,,0.0,,30.0,2.0289999999999964,0.9059999999999988,41.0,3.3229999999999933,2.414999999999992,38.241,59.0,2.1019999999999968,1.5089999999999932,59.0,5.746000000000009,4.75,41.30800000000001,86.0,2.835000000000008,2.335000000000008,63.0,9.529000000000025,8.598000000000013,46.98400000000001,90.0,4.231000000000023,3.848000000000013,71.0,11.380000000000024,10.742000000000019,32.69,93.0,2.25,2.1440000000000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.001999999999995,,,,65.0,1998-05-17T00:00:00,ME,MARRY,Kevin,1197024565271668,FRA,,MARRY Kevin,0,129,MARRY K,116,53850000,FRA19980517,264,10009896711,VVR,2096,VOULVOUL RACING,67,20
73,87,1087,CAROLI Jerome,72,48.347,86.708,128.185,174.567,207.328,76,83,Finished,10008172232,,,,,,,,,,,,0.0,,40.0,2.3290000000000006,1.206000000000003,50.0,3.742999999999995,2.8349999999999937,38.361,65.0,2.221999999999994,1.6289999999999907,69.0,6.335000000000008,5.338999999999999,41.477000000000004,92.0,3.004000000000005,2.504000000000005,62.0,9.51600000000002,8.585000000000008,46.382000000000005,72.0,3.629000000000019,3.2460000000000093,72.0,11.438000000000017,10.800000000000011,32.760999999999996,96.0,2.320999999999998,2.2150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.818999999999996,,,,53.0,1995-11-26T00:00:00,ME,CAROLI,Jerome,1197024565271628,SUI,,CAROLI Jerome,0,87,CAROLI J,76,52650000,SUI19951126,99,10008172232,,0,,0,22
74,99,1099,COUGOUREUX Benoit,73,48.969,87.494,128.799,174.802,207.372,88,71,Finished,10009449501,,,,,,,,,,,,0.0,,65.0,2.9510000000000005,1.828000000000003,68.0,4.528999999999996,3.620999999999995,38.525,69.0,2.3859999999999957,1.7929999999999922,73.0,6.949000000000012,5.953000000000003,41.30500000000001,85.0,2.832000000000008,2.332000000000008,67.0,9.751000000000005,8.819999999999993,46.002999999999986,59.0,3.25,2.8669999999999902,73.0,11.482000000000028,10.844000000000023,32.57000000000002,89.0,2.130000000000024,2.0240000000000293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.787,,,,85.0,1997-09-28T00:00:00,ME,COUGOUREUX,Benoit,1197024565271640,FRA,,COUGOUREUX Benoit,0,99,COUGOUREUX B,88,53010000,FRA19970928,122,10009449501,LGI,1949,LES GETS INTENSE TEAM,0,20
75,54,1054,VAUH Miran,74,48.818,87.449,126.723,174.777,207.792,48,111,Finished,10004274549,,,,,,,,,,,,0.0,,57.0,2.799999999999997,1.6769999999999996,66.0,4.483999999999995,3.5759999999999934,38.631,74.0,2.4919999999999973,1.8989999999999938,45.0,4.873000000000005,3.8769999999999953,39.274,13.0,0.8010000000000019,0.30100000000000193,66.0,9.725999999999999,8.794999999999987,48.05399999999999,109.0,5.301000000000002,4.917999999999992,74.0,11.902000000000015,11.26400000000001,33.015000000000015,102.0,2.575000000000017,2.4690000000000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.346000000000004,,,,14.0,1982-11-04T00:00:00,ME,VAUH,Miran,1197024565271600,SLO,NCh,VAUH Miran,0,54,VAUH M,48,51810000,SLO19821104,109,10004274549,,0,,54,35
76,47,1047,CARBALLO GONZALEZ Edgar,75,49.53,88.786,130.166,176.411,208.25,43,116,Finished,10004684878,,,,,,,,,,,,0.0,,81.0,3.5120000000000005,2.389000000000003,90.0,5.820999999999998,4.912999999999997,39.256,95.0,3.1169999999999973,2.523999999999994,85.0,8.316000000000003,7.319999999999993,41.379999999999995,88.0,2.9069999999999965,2.4069999999999965,83.0,11.360000000000014,10.429000000000002,46.245000000000005,66.0,3.4920000000000186,3.109000000000009,75.0,12.360000000000014,11.722000000000008,31.839,46.0,1.399000000000001,1.2930000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42,,,,62.0,1988-12-22T00:00:00,ME,CARBALLO GONZALEZ,Edgar,1197024565271595,ESP,,CARBALLO GONZALEZ Edgar,0,47,CARBALLO GON,43,51660000,ESP19881222,67,10004684878,,0,,47,29
77,115,1115,CIRIEGO Maxime,76,49.052,87.589,129.867,176.213,208.283,103,56,Finished,10009447073,,,,,,,,,,,,0.0,,69.0,3.033999999999999,1.9110000000000014,69.0,4.623999999999995,3.715999999999994,38.537,70.0,2.397999999999996,1.8049999999999926,83.0,8.016999999999996,7.020999999999987,42.27799999999999,112.0,3.8049999999999926,3.3049999999999926,80.0,11.162000000000006,10.230999999999995,46.346000000000004,70.0,3.5930000000000177,3.210000000000008,76.0,12.393,11.754999999999995,32.06999999999999,57.0,1.6299999999999955,1.524000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.416000000000004,,,,100.0,1997-01-24T00:00:00,ME,CIRIEGO,Maxime,1197024565271655,FRA,,CIRIEGO Maxime,0,115,CIRIEGO M,103,53460000,FRA19970124,187,10009447073,DOR,1867,DORVAL AM,0,21
78,38,1038,COULANGES Benoit,77,47.661,91.901,132.12,176.658,208.298,35,124,Finished,10008194359,,,,,,,,,,,,0.0,,19.0,1.6430000000000007,0.5200000000000031,120.0,8.935999999999993,8.027999999999992,44.239999999999995,138.0,8.100999999999992,7.5079999999999885,105.0,10.27000000000001,9.274000000000001,40.21900000000001,50.0,1.7460000000000093,1.2460000000000093,86.0,11.607,10.675999999999988,44.53799999999998,21.0,1.7849999999999966,1.4019999999999868,77.0,12.408000000000015,11.77000000000001,31.640000000000015,33.0,1.200000000000017,1.0940000000000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.923,,,,32.0,1994-12-20T00:00:00,ME,COULANGES,Benoit,1197024565271587,FRA,,COULANGES Benoit,0,38,COULANGES B,35,51420000,FRA19941220,22,10008194359,DOR,1867,DORVAL AM,38,23
79,91,1091,MACKINNON Kiran,78,48.951,87.621,128.348,175.975,208.373,80,79,Finished,10007888104,,,,,,,,,,,,0.0,,64.0,2.933,1.8100000000000023,70.0,4.655999999999992,3.7479999999999905,38.669999999999995,78.0,2.5309999999999917,1.9379999999999882,70.0,6.498000000000019,5.5020000000000095,40.72700000000002,64.0,2.254000000000019,1.754000000000019,77.0,10.924000000000007,9.992999999999995,47.62699999999998,103.0,4.873999999999995,4.4909999999999854,78.0,12.483000000000004,11.844999999999999,32.397999999999996,76.0,1.9579999999999984,1.8520000000000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.417,,,,41.0,1993-02-24T00:00:00,ME,MACKINNON,Kiran,1197024565271632,USA,,MACKINNON Kiran,0,91,MACKINNON K,80,52770000,USA19930224,104,10007888104,,0,,78,25
80,75,1075,COLOMBO Francesco,79,49.157,88.448,129.421,176.283,208.443,66,93,Finished,10008073010,,,,,,,,,,,,0.0,,72.0,3.138999999999996,2.0159999999999982,82.0,5.48299999999999,4.574999999999989,39.291,96.0,3.151999999999994,2.5589999999999904,81.0,7.570999999999998,6.574999999999989,40.973,77.0,2.5,2.0,81.0,11.232,10.300999999999988,46.861999999999995,86.0,4.109000000000009,3.725999999999999,79.0,12.553000000000026,11.91500000000002,32.160000000000025,63.0,1.7200000000000273,1.6140000000000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.581,,,,56.0,1995-12-09T00:00:00,ME,COLOMBO,Francesco,1197024565271618,ITA,NCh,COLOMBO Francesco,0,75,COLOMBO F,66,52350000,ITA19951209,62,10008073010,ABD,2027,AB DEVINCI ITALY,81,22
81,89,1089,KLEE Felix,80,50.528,89.038,130.428,176.564,208.477,78,81,Finished,10008552249,,,,,,,,,,,,0.0,,99.0,4.509999999999998,3.3870000000000005,92.0,6.072999999999993,5.164999999999992,38.51,68.0,2.370999999999995,1.7779999999999916,88.0,8.578000000000003,7.581999999999994,41.39,89.0,2.9170000000000016,2.4170000000000016,84.0,11.513000000000005,10.581999999999994,46.135999999999996,63.0,3.3830000000000098,3.0,80.0,12.587000000000018,11.949000000000012,31.91300000000001,49.0,1.4730000000000132,1.3670000000000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.352,,,,77.0,1994-10-03T00:00:00,ME,KLEE,Felix,1197024565271630,SUI,,KLEE Felix,0,89,KLEE F,78,52710000,SUI19941003,101,10008552249,,0,,0,23
82,145,1145,CHATANAY Valentin,81,49.299,87.907,130.922,176.339,208.507,130,29,Finished,10009896812,,,,,,,,,,,,0.0,,76.0,3.280999999999999,2.1580000000000013,75.0,4.941999999999993,4.033999999999992,38.608,72.0,2.468999999999994,1.8759999999999906,93.0,9.072000000000003,8.075999999999993,43.015,124.0,4.542000000000002,4.042000000000002,82.0,11.288000000000011,10.357,45.417,37.0,2.6640000000000157,2.281000000000006,81.0,12.617000000000019,11.979000000000013,32.168000000000006,64.0,1.7280000000000086,1.622000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.856,,,,67.0,1998-06-03T00:00:00,ME,CHATANAY,Valentin,1197024565271682,FRA,N,CHATANAY Valentin,0,145,CHATANAY V,130,54270000,FRA19980603,453,10009896812,,0,,0,20
83,135,1135,FRIXTALON Hugo,82,50.002,87.68,131.309,176.737,208.522,121,38,Finished,10016018118,,,,,,,,,,,,0.0,,89.0,3.9840000000000018,2.861000000000004,72.0,4.715000000000003,3.807000000000002,37.678000000000004,35.0,1.5390000000000015,0.945999999999998,98.0,9.459000000000003,8.462999999999994,43.62899999999999,131.0,5.155999999999992,4.655999999999992,87.0,11.686000000000007,10.754999999999995,45.428,38.0,2.6750000000000114,2.2920000000000016,82.0,12.632000000000005,11.994,31.784999999999997,42.0,1.3449999999999989,1.2390000000000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.74100000000001,,,,109.0,1999-07-11T00:00:00,ME,FRIXTALON,Hugo,1197024565271673,FRA,N,FRIXTALON Hugo,0,135,FRIXTALON H,121,54000000,FRA19990711,344,10016018118,,0,,0,18
84,45,1045,DIPASQUALE Charly,83,49.418,87.662,129.064,176.145,208.563,41,118,Finished,10060004382,,,,,,,,,,,,0.0,,78.0,3.3999999999999986,2.277000000000001,71.0,4.697000000000003,3.7890000000000015,38.24400000000001,60.0,2.105000000000004,1.5120000000000005,79.0,7.213999999999999,6.217999999999989,41.40199999999999,90.0,2.928999999999988,2.428999999999988,79.0,11.094000000000023,10.163000000000011,47.08100000000002,94.0,4.328000000000031,3.9450000000000216,83.0,12.673000000000002,12.034999999999997,32.41799999999998,78.0,1.9779999999999802,1.8719999999999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.162,,,,80.0,1990-07-04T00:00:00,ME,DIPASQUALE,Charly,1197024565271593,FRA,,DIPASQUALE Charly,0,45,DIPASQUALE C,41,51600000,FRA19900704,140,10060004382,,0,,45,27
85,90,1090,ROJCEK Adam,84,49.567,88.335,129.018,176.099,208.665,79,80,Finished,10010032612,,,,,,,,,,,,0.0,,83.0,3.5489999999999995,2.426000000000002,81.0,5.36999999999999,4.461999999999989,38.767999999999994,81.0,2.6289999999999907,2.035999999999987,78.0,7.168000000000006,6.171999999999997,40.68300000000001,62.0,2.210000000000008,1.710000000000008,78.0,11.048000000000002,10.11699999999999,47.08099999999999,93.0,4.328000000000003,3.944999999999993,84.0,12.775000000000006,12.137,32.566,87.0,2.1260000000000048,2.0200000000000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.778999999999996,,,,34.0,1998-09-07T00:00:00,ME,ROJCEK,Adam,1197024565271631,SVK,NCh,ROJCEK Adam,0,90,ROJCEK A,79,52740000,SVK19980907,102,10010032612,,0,,0,19
86,97,1097,FISCHBACH Johannes,85,48.595,86.754,126.414,176.589,208.865,86,73,Finished,10004475825,,,,,,,,,,,,0.0,,48.0,2.576999999999998,1.4540000000000006,52.0,3.7890000000000015,2.8810000000000002,38.159000000000006,54.0,2.020000000000003,1.4269999999999996,39.0,4.564000000000007,3.567999999999998,39.66,24.0,1.1869999999999976,0.6869999999999976,85.0,11.538000000000011,10.607,50.175,126.0,7.422000000000011,7.0390000000000015,85.0,12.975000000000023,12.337000000000018,32.27600000000001,70.0,1.8360000000000127,1.7300000000000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.08,,,,28.0,1988-03-04T00:00:00,ME,FISCHBACH,Johannes,1197024565271638,GER,,FISCHBACH Johannes,0,97,FISCHBACH J,86,52950000,GER19880304,117,10004475825,RFD,1170,RADON FACTORY DH RACING,0,30
87,79,1079,HARTENSTERN Max,86,49.096,87.212,128.036,174.871,209.413,69,90,Finished,10011213584,,,,,,,,,,,,0.0,,70.0,3.077999999999996,1.9549999999999983,63.0,4.247,3.3389999999999986,38.11600000000001,51.0,1.9770000000000039,1.3840000000000003,67.0,6.186000000000007,5.189999999999998,40.824,69.0,2.350999999999999,1.850999999999999,68.0,9.820000000000022,8.88900000000001,46.83500000000001,85.0,4.082000000000022,3.6990000000000123,86.0,13.523000000000025,12.88500000000002,34.542,125.0,4.102000000000004,3.9960000000000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.276,,,,43.0,1999-03-06T00:00:00,ME,HARTENSTERN,Max,1197024565271621,GER,NCh,HARTENSTERN Max,0,79,HARTENSTERN,69,52440000,GER19990306,71,10011213584,CBG,2099,CUBE GLOBAL SQUAD PROTECTED BY BLISS,62,19
88,69,1069,STEPANEK Ondrej,87,50.694,90.239,130.239,177.003,209.425,60,99,Finished,10007713706,,,,,,,,,,,,0.0,,103.0,4.676000000000002,3.5530000000000044,104.0,7.274000000000001,6.366,39.545,103.0,3.405999999999999,2.8129999999999953,86.0,8.38900000000001,7.393000000000001,40.0,36.0,1.527000000000001,1.027000000000001,88.0,11.951999999999998,11.020999999999987,46.76399999999998,82.0,4.010999999999996,3.627999999999986,87.0,13.535000000000025,12.89700000000002,32.422000000000025,79.0,1.9820000000000277,1.8760000000000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.833,,,,9.0,1994-01-18T00:00:00,ME,STEPANEK,Ondrej,1197024565271612,CZE,NCh,STEPANEK Ondrej,0,69,STEPANEK O,60,52170000,CZE19940118,52,10007713706,,0,,0,24
89,148,1148,BLAIR Lachlan,88,50.165,88.726,130.757,177.248,209.74,133,26,Finished,10008827687,,,,,,,,,,,,0.0,,93.0,4.1469999999999985,3.024000000000001,88.0,5.760999999999996,4.852999999999994,38.561,71.0,2.421999999999997,1.8289999999999935,91.0,8.90700000000001,7.911000000000001,42.031000000000006,108.0,3.558000000000007,3.058000000000007,89.0,12.197000000000003,11.265999999999991,46.490999999999985,77.0,3.7379999999999995,3.3549999999999898,88.0,13.850000000000023,13.212000000000018,32.49200000000002,86.0,2.052000000000021,1.9460000000000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.475,,,,89.0,1995-10-13T00:00:00,ME,BLAIR,Lachlan,1197024565271685,GBR,,BLAIR Lachlan,0,148,BLAIR L,133,54360000,GBR19951013,475,10008827687,,0,,66,22
90,142,1142,VESTAVIK Brage Evensen,89,50.24,89.371,131.063,177.28,209.916,127,32,Finished,10049183933,,,,,,,,,,,,0.0,,94.0,4.222000000000001,3.0990000000000038,94.0,6.405999999999992,5.4979999999999905,39.13099999999999,93.0,2.9919999999999902,2.3989999999999867,95.0,9.212999999999994,8.216999999999985,41.69199999999999,101.0,3.218999999999994,2.718999999999994,90.0,12.229000000000013,11.298000000000002,46.21700000000001,65.0,3.464000000000027,3.0810000000000173,89.0,14.02600000000001,13.388000000000005,32.635999999999996,91.0,2.195999999999998,2.0900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.211999999999996,,,,45.0,1999-02-02T00:00:00,ME,VESTAVIK,Brage Evensen,1197024565271679,NOR,,VESTAVIK Brage Evensen,0,142,VESTAVIK B,127,54180000,NOR19990202,405,10049183933,MSM,1009,MS MONDRAKER TEAM,73,19
91,152,1152,BERNET Jonas,90,50.053,88.688,131.161,177.507,209.979,137,22,Finished,10007888003,,,,,,,,,,,,0.0,,91.0,4.034999999999997,2.911999999999999,85.0,5.722999999999999,4.814999999999998,38.635000000000005,76.0,2.496000000000002,1.9029999999999987,97.0,9.311000000000007,8.314999999999998,42.473,117.0,4.0,3.5,92.0,12.456000000000017,11.525000000000006,46.346000000000004,70.0,3.5930000000000177,3.210000000000008,90.0,14.089000000000027,13.451000000000022,32.47200000000001,83.0,2.0320000000000107,1.9260000000000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.103,,,,81.0,1994-02-18T00:00:00,ME,BERNET,Jonas,1197024565271689,SUI,N,BERNET Jonas,0,152,BERNET J,137,54480000,SUI19940218,579,10007888003,,0,,0,24
92,102,1102,NEWELL Jake,91,50.007,88.716,130.31,177.391,210.008,91,68,Finished,10007488582,,,,,,,,,,,,0.0,,90.0,3.988999999999997,2.8659999999999997,86.0,5.750999999999991,4.842999999999989,38.708999999999996,79.0,2.569999999999993,1.9769999999999897,87.0,8.460000000000008,7.463999999999999,41.59400000000001,95.0,3.1210000000000093,2.6210000000000093,91.0,12.340000000000003,11.408999999999992,47.08099999999999,93.0,4.328000000000003,3.944999999999993,91.0,14.118000000000023,13.480000000000018,32.61700000000002,90.0,2.177000000000021,2.0710000000000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.681000000000004,,,,55.0,1993-01-22T00:00:00,ME,NEWELL,Jake,1197024565271643,AUS,,NEWELL Jake,0,102,NEWELL J,91,53100000,AUS19930122,134,10007488582,,0,,0,25
93,83,1083,COUGOUREUX Sylvain,92,49.264,88.673,131.114,177.89,210.019,73,86,Finished,10011080717,,,,,,,,,,,,0.0,,74.0,3.246000000000002,2.1230000000000047,84.0,5.707999999999998,4.799999999999997,39.409,99.0,3.269999999999996,2.6769999999999925,96.0,9.26400000000001,8.268,42.441,114.0,3.9680000000000035,3.4680000000000035,95.0,12.838999999999999,11.907999999999987,46.77599999999998,83.0,4.022999999999996,3.6399999999999864,92.0,14.129000000000019,13.491000000000014,32.12900000000002,60.0,1.6890000000000214,1.5830000000000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.033,,,,104.0,1999-04-19T00:00:00,ME,COUGOUREUX,Sylvain,1197024565271625,FRA,,COUGOUREUX Sylvain,0,83,COUGOUREUX S,73,52560000,FRA19990419,81,10011080717,LGI,1949,LES GETS INTENSE TEAM,74,19
94,103,1103,NESTOROFF Nikolas,93,50.962,89.71,130.554,177.623,210.103,92,67,Finished,10011011201,,,,,,,,,,,,0.0,,109.0,4.944000000000003,3.821000000000005,96.0,6.74499999999999,5.836999999999989,38.74799999999999,80.0,2.6089999999999876,2.015999999999984,90.0,8.704000000000008,7.707999999999998,40.84400000000001,71.0,2.3710000000000093,1.8710000000000093,93.0,12.572000000000003,11.640999999999991,47.06899999999999,92.0,4.3160000000000025,3.9329999999999927,93.0,14.213000000000022,13.575000000000017,32.48000000000002,85.0,2.0400000000000205,1.934000000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.61,,,,38.0,1999-11-21T00:00:00,ME,NESTOROFF,Nikolas,1197024565271644,USA,,NESTOROFF Nikolas,0,103,NESTOROFF N,92,53130000,USA19991121,137,10011011201,,0,,0,18
95,140,1140,ULMSCHNEIDER Till,94,50.303,90.376,130.856,177.761,210.468,126,33,Finished,10054258043,,,,,,,,,,,,0.0,,95.0,4.284999999999997,3.161999999999999,107.0,7.411000000000001,6.503,40.07300000000001,112.0,3.9340000000000046,3.341000000000001,92.0,9.006,8.009999999999991,40.47999999999999,57.0,2.006999999999991,1.5069999999999908,94.0,12.710000000000008,11.778999999999996,46.905,87.0,4.152000000000015,3.7690000000000055,94.0,14.578000000000003,13.939999999999998,32.706999999999994,94.0,2.266999999999996,2.1610000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.808,,,,68.0,1999-12-23T00:00:00,ME,ULMSCHNEIDER,Till,1197024565271678,GER,,ULMSCHNEIDER Till,0,140,ULMSCHNEIDER,126,54150000,GER19991223,392,10054258043,SYG,2229,SRAM YOUNG GUNS RACING,0,18
96,119,1119,LANGEVIN Hugo,95,51.104,90.65,131.947,178.195,210.671,107,52,Finished,10008551037,,,,,,,,,,,,0.0,,111.0,5.0859999999999985,3.963000000000001,111.0,7.685000000000002,6.777000000000001,39.54600000000001,104.0,3.4070000000000036,2.814,103.0,10.097000000000008,9.100999999999999,41.297,83.0,2.823999999999998,2.323999999999998,97.0,13.144000000000005,12.212999999999994,46.24799999999999,67.0,3.4950000000000045,3.1119999999999948,95.0,14.781000000000006,14.143,32.476,84.0,2.0360000000000014,1.9300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.235,,,,64.0,1995-07-23T00:00:00,ME,LANGEVIN,Hugo,1197024565271659,CAN,,LANGEVIN Hugo,0,119,LANGEVIN H,107,53580000,CAN19950723,207,10008551037,,0,,0,22
97,134,1134,LEBL Martin,96,50.779,90.007,131.531,178.19,210.76,120,39,Finished,10008835367,,,,,,,,,,,,0.0,,104.0,4.761000000000003,3.6380000000000052,100.0,7.042000000000002,6.134,39.228,94.0,3.0889999999999986,2.495999999999995,99.0,9.681000000000012,8.685000000000002,41.524,93.0,3.051000000000002,2.551000000000002,96.0,13.13900000000001,12.207999999999998,46.65899999999999,80.0,3.906000000000006,3.522999999999996,96.0,14.870000000000005,14.232,32.56999999999999,88.0,2.1299999999999955,2.024000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75899999999999,,,,69.0,1996-08-16T00:00:00,ME,LEBL,Martin,1197024565271672,CZE,,LEBL Martin,0,134,LEBL M,120,53970000,CZE19960816,342,10008835367,,0,,0,21
98,107,1107,CZERMAK Wojciech,98,50.929,89.833,131.72,178.543,211.316,95,64,Finished,10009083325,,,,,,,,,,,,0.0,,107.0,4.911000000000001,3.788000000000004,99.0,6.867999999999995,5.959999999999994,38.903999999999996,89.0,2.7649999999999935,2.17199999999999,100.0,9.870000000000005,8.873999999999995,41.887,105.0,3.4140000000000015,2.9140000000000015,98.0,13.492000000000019,12.561000000000007,46.82300000000001,84.0,4.070000000000022,3.687000000000012,98.0,15.426000000000016,14.788000000000011,32.772999999999996,97.0,2.3329999999999984,2.227000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.787,,,,85.0,1995-03-02T00:00:00,ME,CZERMAK,Wojciech,1197024565271647,POL,,CZERMAK Wojciech,0,107,CZERMAK W,95,53220000,POL19950302,150,10009083325,,0,,0,23
99,133,1133,PIERRON Antoine,99,50.803,89.769,132.227,178.987,211.369,119,40,Finished,10011102844,,,,,,,,,,,,0.0,,105.0,4.784999999999997,3.661999999999999,98.0,6.804000000000002,5.896000000000001,38.96600000000001,91.0,2.8270000000000053,2.2340000000000018,107.0,10.37700000000001,9.381,42.458,116.0,3.9849999999999994,3.4849999999999994,100.0,13.936000000000007,13.004999999999995,46.75999999999999,81.0,4.007000000000005,3.6239999999999952,99.0,15.479000000000013,14.841000000000008,32.382000000000005,75.0,1.9420000000000073,1.8360000000000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.292,,,,78.0,1999-11-05T00:00:00,ME,PIERRON,Antoine,1197024565271671,FRA,,PIERRON Antoine,0,133,PIERRON A,119,53940000,FRA19991105,306,10011102844,VVR,2096,VOULVOUL RACING,0,18
100,120,1120,KRAL Antonin,100,52.107,90.336,133.199,179.405,211.381,108,51,Finished,10016067628,,,,,,,,,,,,0.0,,125.0,6.088999999999999,4.966000000000001,106.0,7.370999999999995,6.462999999999994,38.229,58.0,2.0899999999999963,1.4969999999999928,115.0,11.349000000000018,10.353000000000009,42.863000000000014,121.0,4.390000000000015,3.890000000000015,104.0,14.354000000000013,13.423000000000002,46.20599999999999,64.0,3.453000000000003,3.069999999999993,100.0,15.491000000000014,14.853000000000009,31.976,54.0,1.5360000000000014,1.4300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.162,,,,80.0,1996-01-20T00:00:00,ME,KRAL,Antonin,1197024565271660,CZE,,KRAL Antonin,0,120,KRAL A,108,53610000,CZE19960120,217,10016067628,,0,,0,22
101,163,1163,ERLANGSEN Theo,101,50.951,90.672,131.993,179.82,211.835,147,12,Finished,10008867400,,,,,,,,,,,,0.0,,108.0,4.933,3.8100000000000023,112.0,7.706999999999994,6.798999999999992,39.721,109.0,3.5819999999999936,2.98899999999999,104.0,10.143,9.146999999999991,41.321,87.0,2.847999999999999,2.347999999999999,106.0,14.769000000000005,13.837999999999994,47.827,107.0,5.074000000000012,4.6910000000000025,101.0,15.945000000000022,15.307000000000016,32.015000000000015,55.0,1.575000000000017,1.4690000000000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.435,,,,76.0,1995-08-15T00:00:00,ME,ERLANGSEN,Theo,1197024565271699,RSA,NCh,ERLANGSEN Theo,0,163,ERLANGSEN T,147,54780000,RSA19950815,749,10008867400,,0,,0,22
102,132,1132,PAYET Romain,102,49.876,88.21,132.129,179.389,211.838,118,41,Finished,10007700972,,,,,,,,,,,,0.0,,85.0,3.857999999999997,2.7349999999999994,79.0,5.24499999999999,4.336999999999989,38.333999999999996,62.0,2.194999999999993,1.6019999999999897,106.0,10.278999999999996,9.282999999999987,43.919,134.0,5.445999999999998,4.945999999999998,102.0,14.338000000000022,13.40700000000001,47.26000000000002,99.0,4.507000000000033,4.124000000000024,102.0,15.948000000000008,15.310000000000002,32.448999999999984,81.0,2.008999999999986,1.9029999999999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.946000000000005,,,,105.0,1994-10-01T00:00:00,ME,PAYET,Romain,1197024565271670,FRA,,PAYET Romain,0,132,PAYET R,118,53910000,FRA19941001,302,10007700972,,0,,0,23
